,audio_status,audio_status_time,audio_status_realtime,audio_status_globaltime
0,1,1551850.4797232,13:40:08:612355,0.7623724997974932
1,1,1551850.4833033,13:39:58:617376,0.7651279999408871
2,1,1551850.484818,13:39:58:619341,0.7666533999145031
3,1,1551850.4868593,13:39:58:621363,0.7686930000782013
4,1,1551850.4888554,13:39:58:623325,0.7706991001032293
5,1,1551850.49082,13:39:58:625320,0.7726606999058276
6,1,1551850.4928518,13:39:58:627315,0.7747100999113172
7,1,1551850.4949909,13:39:58:629310,0.7768286999780685
8,1,1551850.495974,13:39:58:630510,0.7778056000825018
9,1,1551850.4971343,13:39:58:631671,0.7789658999536186
10,1,1551850.4989764,13:39:58:633505,0.7808085000142455
11,1,1551850.5009633,13:39:58:635499,0.7827965999022126
12,1,1551850.5233744,13:39:58:657629,0.8051930000074208
13,1,1551850.5241265,13:39:58:658659,0.8059608999174088
14,1,1551850.5251276,13:39:58:659662,0.8069603000767529
15,1,1551850.5270827,13:39:58:661618,0.8089143999386579
16,1,1551850.528225,13:39:58:662760,0.8100564999040216
17,1,1551850.52924,13:39:58:663775,0.8110770999919623
18,1,1551850.5312353,13:39:58:665772,0.8130669000092894
19,1,1551850.5324206,13:39:58:666945,0.8142679000739008
20,1,1551850.534278,13:39:58:668815,0.8161096998956054
21,1,1551850.5353881,13:39:58:669925,0.8172196000814438
22,1,1551850.5372605,13:39:58:671759,0.8191466999705881
23,1,1551850.6176994,13:39:58:752037,0.8995179000776261
24,1,1551850.6187283,13:39:58:753250,0.9005825999192894
25,1,1551850.6197566,13:39:58:754291,0.9016082999296486
26,1,1551850.6208525,13:39:58:755328,0.9028008000459522
27,1,1551850.6218678,13:39:58:756395,0.9037107999902219
28,1,1551850.6229775,13:39:58:757404,0.9048689000774175
29,1,1551850.6238702,13:39:58:758405,0.9057187000289559
30,1,1551850.6258861,13:39:58:760419,0.9077397999353707
31,1,1551850.62789,13:39:58:762411,0.9097231000196189
32,1,1551850.6298544,13:39:58:764391,0.9116909001022577
